refund,10,3021959773 
refund,10,3021959815 
refund,10,3021959859 
refund,10,3021960036 
refund,10,3021960184 
refund,10,3021960270 
refund,10,3021960319 
refund,10,3021960532 
refund,10,3021960598 
refund,10,3021960650 
refund,10,3021960845 
refund,10,3021960893 
refund,10,3021960966 
refund,10,3021961018 
refund,10,3021961113 
refund,10,3021961174 
refund,10,3021961269 
refund,10,3021961409 
refund,10,3021961466 
refund,10,3021961515 
refund,10,3021961710 
refund,10,3021961811 
refund,10,3021959351 
refund,10,3021959422 
refund,10,3021959606 
refund,10,3021959756 
refund,10,3021960017 
refund,10,3021960089 
refund,10,3021960143 
refund,15,3021960309 
refund,10,3021960452 
refund,10,3021960510 
refund,10,3021960729 
refund,10,3021960801 
refund,10,3021960864 
refund,10,3021960908 
refund,10,3021961009 
refund,10,3021961087 
refund,10,3021961237 
refund,10,3021961335 
refund,10,3021961376 
refund,10,3021961475 
refund,10,3021961580 
refund,10,3021961804 
refund,10,3021961876 
refund,10,3021959400 
refund,10,3021959517 
refund,10,3021959616 
refund,10,3021959724 
refund,10,3021959791 
refund,10,3021959996 
refund,24,3021960149 
refund,10,3021960215 
refund,10,3021960308 
refund,10,3021960470 
refund,10,3021960526 
refund,10,3021960700 
refund,10,3021960775 
refund,10,3021960826 
refund,15,3021960965 
refund,15,3021961031 
refund,15,3021961194 
refund,15,3021961339 
refund,15,3021961435 
refund,25,3021961532 
refund,15,3021961596 
refund,12.42,3021961678 
refund,25,3021961785 
refund,15,3021961857 
refund,15,3021959353 
refund,15,3021959421 
refund,15,3021959524 
refund,15,3021959573 
refund,15,3021959645 
refund,15,3021959698 
refund,15,3021959760 
refund,15,3021959808 
refund,15,3021960004 
refund,15,3021960053 
refund,25,3021960108 
refund,25,3021960197 
refund,15,3021960257 
refund,15,3021960450 
refund,15,3021960501 
refund,15,3021961147 
refund,15,3021961318 
refund,15,3021961362 
refund,15,3021961414 
refund,15,3021961461 
refund,15,3021961518 
refund,15,3021959348 
refund,15,3021959463 
refund,15,3021959529 
refund,15,3021959772 
refund,15,3021959820 
refund,15,3021960083 
refund,15,3021960134 
refund,15,3021960188 
refund,15,3021960572 
refund,15,3021960745 
refund,15,3021960973 
refund,15,3021961075 
refund,15,3021961128 
refund,15,3021961178 
refund,15,3021961233 
refund,15,3021961276 
refund,15,3021961527 
refund,15,3021961614 
refund,15,3021961672 
refund,15,3021961806 
refund,15,3021961859 
refund,15,3021959346 
refund,15,3021959397 
refund,25,3021959461 
refund,15,3021959519 
refund,15,3021959618 
refund,15,3021959671 
refund,10,3021959812 
refund,10,3021959856 
refund,10,3021959910 
refund,10,3021959958 
refund,10,3021960056 
refund,10,3021960328 
refund,25,3021960454 
refund,10,3021960550 
refund,10,3021960639 
refund,10,3021960833 
refund,10,3021961164 
refund,10,3021961316 
refund,10,3021961364 
refund,10,3021961507 
refund,10,3021959497 
refund,10,3021959552 
refund,10,3021959601 
refund,10,3021959707 
refund,10,3021960007 
refund,10,3021960118 
refund,10,3021960298 
refund,10,3021960432 
refund,10,3021960695 
refund,10,3021960813 
refund,10,3021961063 
refund,10,3021961123 
refund,10,3021961231 
refund,10,3021961377 
refund,10,3021961427 
refund,10,3021961526 
refund,25,3021961718 
refund,10,3021961768 
refund,10,3021961896 
refund,10,3021959344 
refund,10,3021959426 
refund,10,3021959474 
refund,10,3021959585 
refund,10,3021959678 
refund,10,3021959779 
refund,10,3021959821 
refund,10,3021959879 
refund,10,3021959985 
refund,10,3021960124 
refund,10,3021960365 
refund,10,3021960444 
refund,10,3021960676 
refund,10,3021960725 
refund,10,3021960931 
refund,10,3021960999 
refund,10,3021961085 
refund,10,3021961136 
refund,10,3021961277 
refund,10,3021961333 
refund,10,3021961436 
refund,10,3021961771 
refund,10,3021961873 
refund,10,3021961922 
refund,10,3021961965 
refund,10,3021962040 
refund,10,3021959342 
refund,19,3021959560 
refund,10,3021959746 
refund,10,3021959848 
refund,10,3021959924 
refund,10,3021960081 
refund,10,3021960137 
refund,10,3021960269 
refund,10,3021960313 
refund,10,3021960399 
refund,10,3021960498 
refund,10,3021960558 
refund,10,3021960718 
refund,10,3021960781 
refund,10,3021960840 
refund,10,3021960888 
refund,10,3021960945 
refund,10,3021961208 
refund,25,3021961310 
refund,10,3021961358 
refund,10,3021961454 
refund,10,3021961617 
refund,10,3021961673 
refund,10,3021961903 
refund,10,3021959404 
refund,10,3021959468 
refund,10,3021959533 
refund,10,3021959593 
refund,10,3021959692 
refund,10,3021959954 
refund,10,3021960133 
refund,10,3021960190 
refund,10,3021960296 
refund,25,3021960555 
refund,10,3021960619 
refund,10,3021960740 
refund,10,3021960983 
refund,10,3021961094 
refund,10,3021961241 
refund,10,3021961349 
refund,10,3021961390 
refund,10,3021961534 
refund,10,3021961769 
refund,10,3021959347 
refund,25,3021959420 
refund,10,3021959834 
refund,10,3021959887 
refund,10,3021960144 
refund,10,3021960187 
refund,10,3021960229 
refund,10,3021960371 
refund,10,3021960418 
refund,10,3021960527 
refund,10,3021960581 
refund,10,3021960636 
refund,10,3021960689 
refund,10,3021960741 
refund,10,3021960865 
refund,10,3021960974 
refund,10,3021961182 
refund,10,3021961244 
refund,10,3021961289 
refund,10,3021961383 
refund,10,3021961442 
refund,10,3021961591 
refund,10,3021961693 
refund,10,3021961754 
refund,10,3021961858 
refund,10,3021959345 
refund,10,3021959406 
refund,10,3021959464 
refund,10,3021959608 
refund,10,3021959784 
refund,10,3021959877 
refund,10,3021959937 
refund,10,3021960026 
refund,10,3021960074 
refund,10,3021960171 
refund,10,3021960221 
refund,10,3021960316 
refund,10,3021960378 
refund,10,3021960417 
refund,10,3021960535 
refund,10,3021960595 
refund,10,3021960649 
refund,10,3021960742 
refund,10,3021960910 
refund,10,3021961001 
refund,10,3021961057 
refund,10,3021961226 
refund,10,3021961271 
refund,10,3021961325 
refund,10,3021961413 
refund,10,3021961468 
refund,10,3021961522 
refund,10,3021961622 
refund,10,3021959427 
refund,10,3021959478 
refund,10,3021959527 
refund,10,3021959701 
refund,10,3021959794 
refund,10,3021959854 
refund,10,3021960009 
refund,10,3021960261 
refund,25,3021960324 
refund,10,3021960411 
refund,10,3021960570 
refund,10,3021960744 
refund,10,3021960812 
refund,10,3021960905 
refund,10,3021960958 
refund,10,3021961071 
refund,10,3021961212 
refund,10,3021961263 
refund,10,3021961326 
refund,10,3021961429 
refund,10,3021961493 
refund,10,3021961628 
refund,10,3021961674 
refund,10,3021961789 
refund,10,3021959341 
refund,10,3021959415 
refund,10,3021959525 
refund,10,3021959583 
refund,10,3021959626 
refund,10,3021959689 
refund,10,3021959758 
refund,25,3021959901 
refund,25,3021959950 
refund,10,3021960034 
refund,10,3021960543 
refund,10,3021960597 
refund,10,3021960638 
refund,10,3021960733 
refund,10,3021960955 
refund,10,3021961008 
refund,10,3021961064 
refund,10,3021961223 
refund,10,3021961274 
refund,10,3021961473 
refund,10,3021961548 
refund,10,3021961647 
refund,10,3021961707 
refund,10,3021961756 
refund,10,3021959350 
refund,10,3021959405 
refund,10,3021959522 
refund,10,3021959575 
refund,10,3021959639 
refund,10,3021959793 
refund,10,3021959839 
refund,10,3021959904 
refund,10,3021959967 
refund,10,3021960042 
refund,10,3021960102 
refund,10,3021960150 
refund,10,3021960314 
refund,10,3021960356 
refund,10,3021960459 
refund,10,3021960569 
refund,10,3021960681 
refund,25,3021960722 
refund,10,3021960854 
refund,10,3021960917 
refund,10,3021961050 
refund,10,3021961108 
refund,10,3021961250 
refund,10,3021961342 
refund,10,3021961563 
refund,10,3021961615 
refund,10,3021961875 
refund,10,3021961283 
refund,10,3021961366 
refund,19,3021962703 
refund,10,3021962290 
refund,10,3021962344 
refund,10,3021961980 
refund,10,3021962062 
refund,10,3021962137 
refund,10,3021962163 
refund,10,3021962339 
refund,10,3021961832 
refund,10,3021961918 
refund,10,3021961951 
