"2939894415","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12516","","","","","","","","","","","","","","","","","","",""
"2939894452","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12519","","","","","","","","","","","","","","","","","","",""
"2939894489","1","Approved","Y","","082109","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12521","","","","","","","","","","","","","","","","","","",""
"2939894540","1","Approved","Z","","035881","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12524","","","","","","","","","","","","","","","","","","",""
"2939894572","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12526","","","","","","","","","","","","","","","","","","",""
"2939894616","2","Expired card","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12530","","","","","","","","","","","","","","","","","","",""
"2939894659","2","Insufficient funds","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12533","","","","","","","","","","","","","","","","","","",""
"2939894702","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12537","","","","","","","","","","","","","","","","","","",""
"2939894725","2","Error. Invalid or missing field. Field: Manual ID (0004).","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","440","telecheck","check","12540","","","","","","","","","","","","","","","","","","",""
"2939894751","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12545","","","","","","","","","","","","","","","","","","",""
"2939894800","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12546","","","","","","","","","","","","","","","","","","",""
"2939894847","2","Customer requested stop of all recurring payments","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","261","burbankpalm","creditcard","12548","","","","","","","","","","","","","","","","","","",""
"2939894893","2","Issuer Declined","N","","      ","19.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12549","","","","","","","","","","","","","","","","","","",""
"2939894932","1","Approved","Y","","789545","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12551","","","","","","","","","","","","","","","","","","",""
"2939894994","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12559","","","","","","","","","","","","","","","","","","",""
"2939895026","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12560","","","","","","","","","","","","","","","","","","",""
"2939895103","2","Pick up card - S","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","252","burbankpalm","creditcard","12563","","","","","","","","","","","","","","","","","","",""
"2939895154","2","Expired card","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12572","","","","","","","","","","","","","","","","","","",""
"2939895202","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12573","","","","","","","","","","","","","","","","","","",""
"2939895244","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12577","","","","","","","","","","","","","","","","","","",""
"2939895282","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12585","","","","","","","","","","","","","","","","","","",""
"2939894328","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12587","","","","","","","","","","","","","","","","","","",""
"2939894356","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12598","","","","","","","","","","","","","","","","","","",""
"2939894394","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12599","","","","","","","","","","","","","","","","","","",""
"2939894445","1","Approved","Y","","072109","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12600","","","","","","","","","","","","","","","","","","",""
"2939894490","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12602","","","","","","","","","","","","","","","","","","",""
"2939894537","2","Pick up card - NF","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","250","burbankpalm","creditcard","12604","","","","","","","","","","","","","","","","","","",""
"2939894571","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12606","","","","","","","","","","","","","","","","","","",""
"2939894615","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12615","","","","","","","","","","","","","","","","","","",""
"2939894666","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12617","","","","","","","","","","","","","","","","","","",""
"2939894715","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12625","","","","","","","","","","","","","","","","","","",""
"2939894757","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12630","","","","","","","","","","","","","","","","","","",""
"2939894814","1","Approved","0","","182419","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12636","","","","","","","","","","","","","","","","","","",""
"2939894853","2","Declined - Contact card issuer","Y","","1611  ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","240","burbankpalm","creditcard","12639","","","","","","","","","","","","","","","","","","",""
"2939894903","2","Pick up card - S","S","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","252","burbankpalm","creditcard","12640","","","","","","","","","","","","","","","","","","",""
"2939894942","2","Pick up card - S","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","252","burbankpalm","creditcard","12641","","","","","","","","","","","","","","","","","","",""
"2939894985","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12648","","","","","","","","","","","","","","","","","","",""
"2939895027","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12650","","","","","","","","","","","","","","","","","","",""
"2939895065","2","Invalid card number","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12653","","","","","","","","","","","","","","","","","","",""
"2939895100","2","Insufficient funds","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12654","","","","","","","","","","","","","","","","","","",""
"2939895198","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12655","","","","","","","","","","","","","","","","","","",""
"2939895234","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12661","","","","","","","","","","","","","","","","","","",""
"2939895271","2","Pick up card - F","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","253","burbankpalm","creditcard","12669","","","","","","","","","","","","","","","","","","",""
"2939895316","2","Issuer Declined","0","","      ","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12671","","","","","","","","","","","","","","","","","","",""
"2939894320","1","Approved","Y","","182517","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12677","","","","","","","","","","","","","","","","","","",""
"2939894355","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12680","","","","","","","","","","","","","","","","","","",""
"2939894409","2","Expired card","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12683","","","","","","","","","","","","","","","","","","",""
"2939894494","2","Issuer Declined","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12692","","","","","","","","","","","","","","","","","","",""
"2939894541","2","Issuer Declined","Z","","      ","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12695","","","","","","","","","","","","","","","","","","",""
"2939894585","1","Approved","N","","102713","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12696","","","","","","","","","","","","","","","","","","",""
"2939894643","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12697","","","","","","","","","","","","","","","","","","",""
"2939894691","2","Issuer Declined","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12701","","","","","","","","","","","","","","","","","","",""
"2939894724","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12704","","","","","","","","","","","","","","","","","","",""
"2939894776","1","Approved","Z","","052109","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12707","","","","","","","","","","","","","","","","","","",""
"2939894825","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12714","","","","","","","","","","","","","","","","","","",""
"2939895006","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12716","","","","","","","","","","","","","","","","","","",""
"2939895040","2","Issuer Declined","Y","","      ","18.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12719","","","","","","","","","","","","","","","","","","",""
"2939895084","1","Approved","Z","","112210","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12720","","","","","","","","","","","","","","","","","","",""
"2939895126","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12722","","","","","","","","","","","","","","","","","","",""
"2939895175","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12731","","","","","","","","","","","","","","","","","","",""
"2939895221","2","Error. Invalid or missing field. Field: Manual ID (0004).","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","440","telecheck","check","12740","","","","","","","","","","","","","","","","","","",""
"2939895241","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12744","","","","","","","","","","","","","","","","","","",""
"2939895284","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12747","","","","","","","","","","","","","","","","","","",""
"2939895320","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12751","","","","","","","","","","","","","","","","","","",""
"2939895357","2","Issuer Declined","Y","","      ","18.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12754","","","","","","","","","","","","","","","","","","",""
"2939895393","2","Issuer Declined","Y","","      ","19.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12755","","","","","","","","","","","","","","","","","","",""
"2939895422","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12758","","","","","","","","","","","","","","","","","","",""
"2939894322","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12759","","","","","","","","","","","","","","","","","","",""
"2939894368","2","Pick up card - F","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","253","burbankpalm","creditcard","12760","","","","","","","","","","","","","","","","","","",""
"2939894425","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12761","","","","","","","","","","","","","","","","","","",""
"2939894516","2","Issuer Declined","N","","      ","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12764","","","","","","","","","","","","","","","","","","",""
"2939894555","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12779","","","","","","","","","","","","","","","","","","",""
"2939894602","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12781","","","","","","","","","","","","","","","","","","",""
"2939894656","2","Error. Invalid or missing field. Field: Manual ID (0004).","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","440","telecheck","check","12782","","","","","","","","","","","","","","","","","","",""
"2939894686","1","Approved","0","","601876","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12784","","","","","","","","","","","","","","","","","","",""
"2939894774","2","Invalid card number","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12785","","","","","","","","","","","","","","","","","","",""
"2939894818","2","Expired card","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12787","","","","","","","","","","","","","","","","","","",""
"2939894859","2","Issuer Declined MCC","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","204","burbankpalm","creditcard","12791","","","","","","","","","","","","","","","","","","",""
"2939894892","2","Invalid card number","0","","      ","20.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12797","","","","","","","","","","","","","","","","","","",""
"2939894934","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12800","","","","","","","","","","","","","","","","","","",""
"2939894987","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12809","","","","","","","","","","","","","","","","","","",""
"2939895038","2","Pick up card - F","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","253","burbankpalm","creditcard","12813","","","","","","","","","","","","","","","","","","",""
"2939895075","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12821","","","","","","","","","","","","","","","","","","",""
"2939895120","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12824","","","","","","","","","","","","","","","","","","",""
"2939895164","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12830","","","","","","","","","","","","","","","","","","",""
"2939895205","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12836","","","","","","","","","","","","","","","","","","",""
"2939895254","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12845","","","","","","","","","","","","","","","","","","",""
"2939895303","2","Pick up card - S","S","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","252","burbankpalm","creditcard","12848","","","","","","","","","","","","","","","","","","",""
"2939895335","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12850","","","","","","","","","","","","","","","","","","",""
"2939895365","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12858","","","","","","","","","","","","","","","","","","",""
"2939894324","2","Insufficient funds","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","12861","","","","","","","","","","","","","","","","","","",""
"2939894358","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12868","","","","","","","","","","","","","","","","","","",""
"2939894401","2","Issuer Declined","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12876","","","","","","","","","","","","","","","","","","",""
"2939894451","2","Issuer Declined","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12882","","","","","","","","","","","","","","","","","","",""
"2939894492","2","Issuer Declined","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12886","","","","","","","","","","","","","","","","","","",""
"2939894549","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12887","","","","","","","","","","","","","","","","","","",""
"2939894578","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12888","","","","","","","","","","","","","","","","","","",""
"2939894627","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12891","","","","","","","","","","","","","","","","","","",""
"2939894678","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12905","","","","","","","","","","","","","","","","","","",""
"2939894712","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12908","","","","","","","","","","","","","","","","","","",""
"2939894754","1","Approved","Y","","182019","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12919","","","","","","","","","","","","","","","","","","",""
"2939894809","2","Issuer Declined","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12924","","","","","","","","","","","","","","","","","","",""
"2939894846","1","Approved","Y","","072109","24.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12928","","","","","","","","","","","","","","","","","","",""
"2939894909","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12929","","","","","","","","","","","","","","","","","","",""
"2939894958","2","Pick up card - L","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","251","burbankpalm","creditcard","12934","","","","","","","","","","","","","","","","","","",""
"2939895011","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12946","","","","","","","","","","","","","","","","","","",""
"2939895056","1","Approved","Y","","012109","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12953","","","","","","","","","","","","","","","","","","",""
"2939895091","2","Issuer Declined","A","","      ","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","12960","","","","","","","","","","","","","","","","","","",""
"2939895132","2","Invalid card number","0","","      ","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12965","","","","","","","","","","","","","","","","","","",""
"2939895184","2","Expired card","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","12966","","","","","","","","","","","","","","","","","","",""
"2939895220","2","Transaction not permitted by issuer","R","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","204","burbankpalm","creditcard","12975","","","","","","","","","","","","","","","","","","",""
"2939895255","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12976","","","","","","","","","","","","","","","","","","",""
"2939895292","2","Invalid card number","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12990","","","","","","","","","","","","","","","","","","",""
"2939894316","2","Invalid card number","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","12996","","","","","","","","","","","","","","","","","","",""
"2939894351","1","Approved","N","","851153","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12997","","","","","","","","","","","","","","","","","","",""
"2939894406","2","Issuer Declined","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","13002","","","","","","","","","","","","","","","","","","",""
"2939894681","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","13003","","","","","","","","","","","","","","","","","","",""
"2939894719","2","Expired card","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","223","burbankpalm","creditcard","13004","","","","","","","","","","","","","","","","","","",""
"2939894748","2","Invalid card number","Y","","      ","19.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","13016","","","","","","","","","","","","","","","","","","",""
"2939894796","2","Invalid card number","U","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","13021","","","","","","","","","","","","","","","","","","",""
"2939894831","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","13024","","","","","","","","","","","","","","","","","","",""
"2939894878","2","Issuer Declined","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","200","burbankpalm","creditcard","13025","","","","","","","","","","","","","","","","","","",""
